#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
   109,2.710327e-03,0.000000e+00,-1.803710e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.006586e-02,0.000000e+00
   110,2.735192e-03,0.000000e+00,-1.259052e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.572262e-01,0.000000e+00
   111,2.760057e-03,0.000000e+00,-8.826489e-06,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,6.127942e-01,0.000000e+00
   112,2.784923e-03,0.000000e+00,-1.035885e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,6.079770e-01,0.000000e+00
   113,2.809788e-03,0.000000e+00,-1.576651e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.114829e-01,0.000000e+00
   114,2.834654e-03,0.000000e+00,-2.343663e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.679327e-01,0.000000e+00
   115,2.859519e-03,0.000000e+00,-3.196192e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-6.180939e-01,0.000000e+00
   116,2.884384e-03,0.000000e+00,-3.684087e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-8.185374e-01,0.000000e+00
   117,2.909250e-03,0.000000e+00,-3.446940e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-6.562994e-01,0.000000e+00
   118,2.934115e-03,0.000000e+00,-2.638670e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.691815e-01,0.000000e+00
   119,2.958981e-03,0.000000e+00,-1.739109e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.415280e-01,0.000000e+00
   120,2.983846e-03,0.000000e+00,-1.104687e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,8.803559e-01,0.000000e+00
   121,3.008711e-03,0.000000e+00,-9.640837e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,9.379508e-01,0.000000e+00
   122,3.033577e-03,0.000000e+00,-1.478621e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,5.646867e-01,0.000000e+00
   123,3.058442e-03,0.000000e+00,-2.385852e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-1.158461e-01,0.000000e+00
   124,3.083307e-03,0.000000e+00,-3.240751e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-7.880010e-01,0.000000e+00
   125,3.108173e-03,0.000000e+00,-3.846955e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-1.119060e+00,0.000000e+00
   126,3.133038e-03,0.000000e+00,-3.895589e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-9.559990e-01,0.000000e+00
   127,3.157904e-03,0.000000e+00,-3.169497e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.455191e-01,0.000000e+00
   128,3.182769e-03,0.000000e+00,-2.159654e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.634240e-01,0.000000e+00
   129,3.207634e-03,0.000000e+00,-1.515915e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.078681e+00,0.000000e+00
   130,3.232500e-03,0.000000e+00,-1.410336e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.205774e+00,0.000000e+00
   131,3.257365e-03,0.000000e+00,-1.818402e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,7.733813e-01,0.000000e+00
   132,3.282231e-03,0.000000e+00,-2.604725e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-6.629051e-02,0.000000e+00
   133,3.307096e-03,0.000000e+00,-3.462433e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-9.203676e-01,0.000000e+00
   134,3.331961e-03,0.000000e+00,-4.044817e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-1.364908e+00,0.000000e+00
   135,3.356827e-03,0.000000e+00,-3.906323e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-1.192426e+00,0.000000e+00
   136,3.381692e-03,0.000000e+00,-2.982671e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-4.626238e-01,0.000000e+00
   137,3.406557e-03,0.000000e+00,-1.955481e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.222997e-01,0.000000e+00
   138,3.431423e-03,0.000000e+00,-1.277859e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.278124e+00,0.000000e+00
   139,3.456288e-03,0.000000e+00,-8.972275e-06,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,1.447975e+00,0.000000e+00
   140,3.481154e-03,0.000000e+00,-1.130783e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,9.556100e-01,0.000000e+00
   141,3.506019e-03,0.000000e+00,-2.079968e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.389009e-02,0.000000e+00
   142,3.530884e-03,0.000000e+00,-3.055815e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-1.037314e+00,0.000000e+00
   143,3.555750e-03,0.000000e+00,-3.510235e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-1.582666e+00,0.000000e+00
   144,3.580615e-03,0.000000e+00,-3.328897e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-1.397409e+00,0.000000e+00
   145,3.605480e-03,0.000000e+00,-2.596508e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-5.485033e-01,0.000000e+00
   146,3.630346e-03,0.000000e+00,-1.653690e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,6.019432e-01,0.000000e+00
