#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
    92,4.159300e-03,0.000000e+00,-2.642078e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.254836e+00,0.000000e+00
    93,4.204510e-03,0.000000e+00,2.329542e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.303586e+00,0.000000e+00
    94,4.249720e-03,0.000000e+00,4.461152e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.408398e-01,0.000000e+00
    95,4.294930e-03,0.000000e+00,1.213205e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.509234e+00,0.000000e+00
    96,4.340140e-03,0.000000e+00,-3.492015e+04,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-9.733999e-01,0.000000e+00
    97,4.385349e-03,0.000000e+00,-4.321054e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,7.964446e-01,0.000000e+00
    98,4.430559e-03,0.000000e+00,2.747306e+03,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.690897e+00,0.000000e+00
    99,4.475769e-03,0.000000e+00,4.421677e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,6.110510e-01,0.000000e+00
   100,4.520979e-03,0.000000e+00,3.780750e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.240344e+00,0.000000e+00
   101,4.566188e-03,0.000000e+00,-1.642620e+04,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.699811e+00,0.000000e+00
   102,4.611398e-03,0.000000e+00,-4.903191e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.058272e-01,0.000000e+00
   103,4.656608e-03,0.000000e+00,-2.502384e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.457625e+00,0.000000e+00
   104,4.701818e-03,0.000000e+00,2.956599e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.330900e+00,0.000000e+00
   105,4.747028e-03,0.000000e+00,4.867613e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.461944e-01,0.000000e+00
   106,4.792237e-03,0.000000e+00,7.514852e+03,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.698261e+00,0.000000e+00
